count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
400000,1000,0.5,0.7710392,518780.36810579797,0.0,0.0,0.0,2.1864,0.0,4.9038
400000,1000,0.5,0.7323258,546204.9814440513,0.0,162700.0,0.0,2.3499,0.0,7.4331
400000,1000,0.5,0.7043879,567868.9256303239,0.0,0.0,0.0,2.0353,0.0,4.5542
400000,1000,0.5,0.7231256,553154.2514882615,0.0,0.0,0.0,1.2204,0.0,3.8409
400000,1000,0.5,0.7500728,533281.5694689902,0.0,0.0,0.0,1.3061,0.0,5.0784
400000,1000,0.5,0.7990032,500623.77722642414,0.0,0.0,0.0,4.4857,0.0,9.824
400000,1000,0.5,0.7076913,565218.1961259097,0.0,0.0,0.0,5.2449,0.0,12.7156
400000,10000,0.1,0.5632694,710139.7661580764,0.0,0.0,0.0,0.0,0.0,2.2185
400000,10000,0.1,0.5972693,669714.6496563611,0.0,0.0,0.0,0.0,0.0,2.2654
400000,10000,0.1,0.7267301,550410.6682797369,0.0,0.0,0.0,0.0,0.0,1.0114
400000,10000,0.1,0.5982133,668657.8182063154,0.0,0.0,0.0,0.0,0.0,0.0
400000,10000,0.1,0.6384021,626564.3549731431,0.0,0.0,0.0,0.0,0.0,1.1675
400000,10000,0.1,0.675902,591801.7700790943,0.0,0.0,0.0,0.0,0.0,1.0454
400000,10000,0.1,0.6119219,653678.1899781656,0.0,0.0,0.0,0.0,0.0,0.9058
400000,10000,0.1,0.6387431,626229.8567295677,0.0,0.0,0.0,0.0,0.0,3.136
400000,10000,0.1,0.6040598,662186.0948204134,0.0,0.0,0.0,0.0,0.0,1.2646
400000,10000,0.1,0.62653,638437.1059645986,0.0,0.0,0.0,0.9101,0.0,0.0
400000,10000,0.2,0.6036593,662625.4246393619,0.0,0.0,0.0,1.1239,0.0,1.6705
400000,10000,0.2,0.579032,690808.1073239476,0.0,0.0,0.0,0.0,0.0,3.6924
400000,10000,0.2,0.5993818,667354.2640100183,0.0,0.0,0.0,1.0174,0.0,2.0925
400000,10000,0.2,0.5987141,668098.5131300566,0.0,0.0,0.0,0.0,0.0,1.9982
400000,10000,0.2,0.5748482,695835.8745839336,0.0,0.0,0.0,1.0009,0.0,1.0015
400000,10000,0.2,0.6129507,652581.0313945315,0.0,0.0,0.0,0.0,0.0,1.9172
400000,10000,0.2,0.6008627,665709.4873754021,0.0,0.0,0.0,0.9178,0.0,1.0616
400000,10000,0.2,0.6258306,639150.5944260316,0.0,0.0,0.0,1.0013,0.0,1.0225
400000,10000,0.2,0.6018295,664640.068324999,0.0,0.0,0.0,0.0,0.0,1.8969
400000,10000,0.2,0.684134,584680.7789117337,0.0,0.0,0.0,0.0,0.0,2.0981
400000,10000,0.3,0.6317447,633167.163887564,0.0,0.0,0.0,0.5564,0.0,2.4229
400000,10000,0.3,0.6206165,644520.4083359047,0.0,0.0,0.0,0.0,1.0021,1.999
400000,10000,0.3,0.6115032,654125.7674530566,0.0,0.0,0.0,0.6045,0.0,3.0051
400000,10000,0.3,0.5701238,701602.002933398,0.0,0.0,0.0,2.0299,0.0,46.9992
400000,10000,0.3,0.5858697,682745.668533464,0.0,0.0,0.0,1.6231,0.0,4.8862
